Jenis_Rumah,Lokasi,KT,KM,Garasi_Null,Garasi,LT,LB,Harga,Harga_New,Juta
Rumah,"Banyumanik, Semarang",4,3,2,2,375,90,1.75,1.75,
Rumah,"Tembalang, Semarang",2,2,,1,120,96,1.75,1.75,
Rumah,"Mijen, Semarang",4,4,4,4,120,96,1.75,1.75,
Rumah,"Tembalang, Semarang",2,2,2,2,120,98,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",3,3,,1,100,100,1.75,1.75,
Rumah,"Gayamsari, Semarang",3,3,1,1,100,100,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,1,1,114,100,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,3,,1,114,100,1.75,1.75,
Rumah,"Semarang Timur, Semarang",2,1,1,1,215,100,1.75,1.75,
Rumah,"Tembalang, Semarang",2,1,,1,215,100,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",3,2,1,1,90,105,1.75,1.75,
"Rumah
Featured","Banyumanik, Semarang",3,2,1,1,90,105,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,2,2,120,112,1.75,1.75,
Rumah,"Tembalang, Semarang",7,7,3,3,96,113,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,3,1,1,114,114,1.75,1.75,
Rumah,"Gajah Mungkur, Semarang",4,3,2,2,96,119,1.75,1.75,
Rumah,"Semarang Barat, Semarang",4,3,1,1,96,119,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,2,2,105,120,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,,1,121,120,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,1,1,121,120,1.75,1.75,
Rumah,"Semarang Utara, Semarang",4,3,1,1,130,120,1.75,1.75,
Rumah,"Semarang Tengah, Semarang",7,3,,1,130,120,1.75,1.75,
Rumah,"Tembalang, Semarang",2,2,1,1,140,120,1.75,1.75,
Rumah,"Semarang Barat, Semarang",6,2,,1,170,120,1.75,1.75,
Rumah,"Banyumanik, Semarang",3,2,1,1,264,120,1.75,1.75,
Rumah,"Banyumanik, Semarang",3,1,1,1,306,120,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,2,2,114,125,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,,1,114,125,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,4,4,114,125,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,2,2,173,126,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,1,1,173,126,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,3,3,173,126,1.75,1.75,
Rumah,"Semarang Barat, Semarang",6,5,,1,173,126,1.75,1.75,
Rumah,"Banyumanik, Semarang",3,2,,1,200,127,1.75,1.75,
Rumah,"Semarang Barat, Semarang",4,2,,1,150,130,1.75,1.75,
Rumah,"Semarang Utara, Semarang",4,2,2,2,168,132,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,2,2,98,144,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",4,1,2,2,100,150,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,,1,105,150,1.75,1.75,
Rumah,"Semarang Tengah, Semarang",3,2,,1,118,150,1.75,1.75,
Rumah,"Semarang Timur, Semarang",2,2,1,1,150,150,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,1,,1,169,150,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,3,,1,169,150,1.75,1.75,
Rumah,"Semarang Timur, Semarang",4,3,1,1,175,150,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,3,1,1,180,150,1.75,1.75,
Rumah,"Pedurungan, Semarang",3,3,2,2,238,150,1.75,1.75,
Rumah,"Pedurungan, Semarang",3,3,,1,238,150,1.75,1.75,
Rumah,"Ngaliyan, Semarang",4,2,1,1,157,157,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,1,1,187,160,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,3,1,1,187,160,1.75,1.75,
Rumah,"Gajah Mungkur, Semarang",3,1,1,1,147,165,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,1,1,157,165,1.75,1.75,
Rumah,"Ngaliyan, Semarang",4,2,1,1,300,165,1.75,1.75,
Rumah,"Semarang Utara, Semarang",4,3,,1,168,168,1.75,1.75,
Rumah,"Semarang Utara, Semarang",3,1,2,2,210,170,1.75,1.75,
Rumah,"Semarang Utara, Semarang",3,1,1,1,210,170,1.75,1.75,
Rumah,"Semarang Utara, Semarang",3,2,1,1,210,170,1.75,1.75,
Rumah,"Semarang Tengah, Semarang",3,2,,1,210,170,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",3,4,1,1,100,180,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,2,1,1,185,180,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,,1,256,188,1.75,1.75,
Rumah,"Pedurungan, Semarang",3,1,,1,230,190,1.75,1.75,
Rumah,"Semarang Tengah, Semarang",3,2,2,2,193,197,1.75,1.75,
Rumah,"Semarang Barat, Semarang",9,9,4,4,110,200,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,1,1,116,200,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,4,1,1,150,200,1.75,1.75,
Rumah,"Ngaliyan, Semarang",4,4,,1,150,200,1.75,1.75,
Rumah,"Semarang Timur, Semarang",3,2,,1,162,200,1.75,1.75,
Rumah,"Semarang Timur, Semarang",5,3,2,2,170,200,1.75,1.75,
Rumah,"Semarang Timur, Semarang",4,3,,1,174,200,1.75,1.75,
Rumah,"Semarang Timur, Semarang",5,3,2,2,175,200,1.75,1.75,
Rumah,"Semarang Timur, Semarang",5,3,,1,175,200,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,2,2,185,200,1.75,1.75,
Rumah,"Pedurungan, Semarang",3,3,1,1,240,200,1.75,1.75,
Rumah,"Gajah Mungkur, Semarang",4,3,1,1,260,200,1.75,1.75,
Rumah,"Ngaliyan, Semarang",3,3,2,2,305,200,1.75,1.75,
Rumah,"Pedurungan, Semarang",4,3,1,1,495,200,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,1,1,250,205,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,2,2,250,205,1.75,1.75,
Rumah,"Mijen, Semarang",8,5,,1,308,210,1.75,1.75,
Rumah,"Semarang Barat, Semarang",5,2,3,3,216,220,1.75,1.75,
Rumah,"Banyumanik, Semarang",4,3,1,1,169,235,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",5,2,1,1,154,240,1.75,1.75,
Rumah,"Gayamsari, Semarang",5,3,1,1,150,250,1.75,1.75,
Rumah,"Banyumanik, Semarang",5,5,2,2,176,250,1.75,1.75,
Rumah,"Banyumanik, Semarang",5,5,3,3,176,250,1.75,1.75,
Rumah,"Tembalang, Semarang",9,3,,1,190,250,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,2,,1,236,250,1.75,1.75,
Rumah,"Semarang Barat, Semarang",4,1,2,2,291,250,1.75,1.75,
Rumah,"Semarang Barat, Semarang",2,2,2,2,300,250,1.75,1.75,
Rumah,"Pedurungan, Semarang",6,3,,1,302,250,1.75,1.75,
Rumah,"Pedurungan, Semarang",6,4,5,5,420,250,1.75,1.75,
Rumah,"Banyumanik, Semarang",4,3,,1,836,250,1.75,1.75,
Rumah,"Ngaliyan, Semarang",5,3,1,1,174,270,1.75,1.75,
Rumah,"Semarang Tengah, Semarang",3,3,,1,140,280,1.75,1.75,
Rumah,"Semarang Utara, Semarang",3,3,1,1,140,280,1.75,1.75,
Rumah,"Semarang Barat, Semarang",3,3,1,1,140,280,1.75,1.75,
Rumah,"Semarang Timur, Semarang",6,3,1,1,312,360,1.75,1.75,
Rumah,"Semarang Selatan, Semarang",4,3,2,2,96,120,1.76,1.76,
Rumah,"Semarang Utara, Semarang",4,3,2,2,96,125,1.76,1.76,
Rumah,"Semarang Utara, Semarang",4,3,1,1,96,125,1.77,1.77,
Rumah,"Semarang Barat, Semarang",7,4,,1,326,120,1.79,1.79,
Rumah,"Semarang Tengah, Semarang",2,1,,1,130,63,1.8,1.8,
Rumah,"Tugu, Semarang",2,1,1,1,162,63,1.8,1.8,
Rumah,"Mijen, Semarang",2,1,,1,199,63,1.8,1.8,
Rumah,"Ngaliyan, Semarang",2,1,1,1,209,63,1.8,1.8,
Rumah,"Candisari, Semarang",2,1,,1,144,65,1.8,1.8,
Rumah,"Mijen, Semarang",2,2,,1,120,66,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,105,69,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,2,2,105,69,1.8,1.8,
Rumah,"Banyumanik, Semarang",2,1,1,1,112,69,1.8,1.8,
Rumah,"Banyumanik, Semarang",2,1,,1,169,69,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,1,2,2,230,72,1.8,1.8,
Rumah,"Mijen, Semarang",2,2,2,2,120,78,1.8,1.8,
Rumah,"Tembalang, Semarang",2,1,1,1,84,80,1.8,1.8,
Rumah,"Tembalang, Semarang",2,1,2,2,105,80,1.8,1.8,
Rumah,"Banyumanik, Semarang",2,1,1,1,120,80,1.8,1.8,
Rumah,"Semarang Timur, Semarang",3,1,1,1,132,80,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",3,2,2,2,145,82,1.8,1.8,
Rumah,"Tembalang, Semarang",4,2,,1,84,84,1.8,1.8,
Rumah,"Mijen, Semarang",2,2,1,1,120,85,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,1,,1,273,86,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,105,90,1.8,1.8,
Rumah,"Tembalang, Semarang",2,2,1,1,120,90,1.8,1.8,
Rumah,"Ngaliyan, Semarang",2,2,1,1,120,90,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,,1,120,90,1.8,1.8,
Rumah,"Mijen, Semarang",3,3,2,2,120,90,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,,1,170,90,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,1,1,1,90,97,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,2,1,1,90,97,1.8,1.8,
Rumah,"Pedurungan, Semarang",5,2,2,2,189,97,1.8,1.8,
Rumah,"Tembalang, Semarang",2,2,2,2,120,98,1.8,1.8,
Rumah,"Tembalang, Semarang",2,2,1,1,120,98,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",2,2,,1,120,98,1.8,1.8,
Rumah,"Mijen, Semarang",3,2,2,2,144,98,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",3,1,1,1,132,100,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,1,1,1,159,100,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",7,2,,1,161,100,1.8,1.8,
Rumah,"Tembalang, Semarang",2,1,,1,179,100,1.8,1.8,
Rumah,"Tembalang, Semarang",2,1,,1,180,100,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,1,2,2,286,100,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",7,3,1,1,300,100,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,200,108,1.8,1.8,
Rumah,"Semarang Timur, Semarang",2,3,,1,180,110,1.8,1.8,
Rumah,"Tembalang, Semarang",3,2,2,2,200,110,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",2,2,,1,115,115,1.8,1.8,
Rumah,"Tembalang, Semarang",4,4,,1,127,115,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,2,1,1,135,120,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,2,1,1,153,120,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,3,1,1,180,120,1.8,1.8,
Rumah,"Gayamsari, Semarang",4,3,1,1,180,120,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,2,,1,315,120,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,,1,120,124,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,2,2,120,124,1.8,1.8,
Rumah,"Semarang Utara, Semarang",4,3,,1,96,125,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,2,,1,144,125,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,2,2,2,144,125,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,1,,1,160,125,1.8,1.8,
Rumah,"Tembalang, Semarang",6,4,,1,192,125,1.8,1.8,
Rumah,"Banyumanik, Semarang",2,2,1,1,336,130,1.8,1.8,
Rumah,"Tembalang, Semarang",4,3,2,2,105,132,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,135,135,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,,1,135,135,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,3,3,154,135,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,2,2,172,138,1.8,1.8,
Rumah,"Semarang Timur, Semarang",4,4,1,1,172,138,1.8,1.8,
Rumah,"Mijen, Semarang",3,3,2,2,170,145,1.8,1.8,
Rumah,"Semarang Utara, Semarang",3,1,,1,130,150,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,1,1,1,145,150,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,2,2,2,145,150,1.8,1.8,
Rumah,"Gayamsari, Semarang",4,3,1,1,150,150,1.8,1.8,
Rumah,"Pedurungan, Semarang",3,3,1,1,153,150,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",4,2,1,1,164,150,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",5,3,,1,175,150,1.8,1.8,
Rumah,"Tembalang, Semarang",3,2,1,1,181,150,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,3,2,2,184,150,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,4,2,2,184,150,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,4,1,1,184,150,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,,1,185,150,1.8,1.8,
Rumah,"Ngaliyan, Semarang",4,2,4,4,80,160,1.8,1.8,
Rumah,"Ngaliyan, Semarang",3,3,,1,308,161,1.8,1.8,
Rumah,"Pedurungan, Semarang",3,2,,1,177,162,1.8,1.8,
Rumah,"Gayamsari, Semarang",5,2,1,1,177,162,1.8,1.8,
Rumah,"Semarang Timur, Semarang",5,2,1,1,177,162,1.8,1.8,
Rumah,"Pedurungan, Semarang",5,2,,1,177,162,1.8,1.8,
Rumah,"Gayamsari, Semarang",7,2,1,1,177,162,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,4,,1,141,163,1.8,1.8,
Rumah,"Ngaliyan, Semarang",4,2,,1,239,165,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,2,,1,239,165,1.8,1.8,
Rumah,"Banyumanik, Semarang",5,2,1,1,166,166,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",2,3,,1,126,170,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",3,1,2,2,210,170,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,2,2,216,170,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,216,170,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,3,1,1,216,170,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",5,2,1,1,173,173,1.8,1.8,
Rumah,"Semarang Utara, Semarang",3,2,,1,176,176,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,1,1,120,178,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,,1,90,180,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,3,1,1,120,180,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,3,,1,130,180,1.8,1.8,
Rumah,"Tembalang, Semarang",3,2,1,1,178,180,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,2,1,1,181,180,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,3,1,1,194,180,1.8,1.8,
Rumah,"Semarang Timur, Semarang",4,2,,1,211,180,1.8,1.8,
Rumah,"Semarang Barat, Semarang",5,4,,1,213,180,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,3,,1,216,180,1.8,1.8,
Rumah,"Ngaliyan, Semarang",3,3,,1,188,183,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,2,1,1,211,190,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,2,1,1,223,190,1.8,1.8,
Rumah,"Tembalang, Semarang",5,2,1,1,223,190,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,2,,1,240,190,1.8,1.8,
Rumah,"Gayamsari, Semarang",3,2,1,1,170,198,1.8,1.8,
Rumah,"Tembalang, Semarang",4,3,,1,136,200,1.8,1.8,
Rumah,"Tembalang, Semarang",4,3,2,2,136,200,1.8,1.8,
Rumah,"Candisari, Semarang",3,2,2,2,137,200,1.8,1.8,
Rumah,"Semarang Timur, Semarang",3,3,2,2,175,200,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,3,1,1,200,200,1.8,1.8,
Rumah,"Tembalang, Semarang",5,4,1,1,200,200,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",3,3,1,1,205,200,1.8,1.8,
Rumah,"Banyumanik, Semarang",2,2,,1,222,200,1.8,1.8,
Rumah,"Tembalang, Semarang",2,2,1,1,222,200,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,,1,228,200,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,3,2,2,228,200,1.8,1.8,
Rumah,"Pedurungan, Semarang",3,1,2,2,240,200,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,4,2,2,240,200,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,,1,243,200,1.8,1.8,
Rumah,"Gayamsari, Semarang",5,2,,1,250,200,1.8,1.8,
Rumah,"Mijen, Semarang",3,3,,1,250,200,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,2,,1,262,200,1.8,1.8,
Rumah,"Semarang Barat, Semarang",8,3,,1,288,200,1.8,1.8,
Rumah,"Mijen, Semarang",3,2,1,1,302,200,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",6,2,1,1,496,200,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,1,,1,802,200,1.8,1.8,
Rumah,"Banyumanik, Semarang",3,2,1,1,266,201,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,,1,250,205,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",4,3,,1,300,205,1.8,1.8,
Rumah,"Banyumanik, Semarang",5,3,2,2,393,209,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",3,2,2,2,161,210,1.8,1.8,
Rumah,"Pedurungan, Semarang",3,3,2,2,182,210,1.8,1.8,
Rumah,"Pedurungan, Semarang",6,3,1,1,165,216,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,3,,1,130,220,1.8,1.8,
Rumah,"Banyumanik, Semarang",4,4,,1,180,220,1.8,1.8,
Rumah,"Semarang Barat, Semarang",2,1,,1,216,220,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,2,2,2,216,220,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,2,,1,216,220,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,1,2,2,220,220,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,3,2,2,256,220,1.8,1.8,
Rumah,"Semarang Timur, Semarang",4,2,1,1,221,221,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",9,4,1,1,112,224,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,1,1,252,225,1.8,1.8,
Rumah,"Semarang Barat, Semarang",5,1,,1,289,235,1.8,1.8,
Rumah,"Gayamsari, Semarang",3,1,1,1,200,240,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",3,2,1,1,286,240,1.8,1.8,
Rumah,"Banyumanik, Semarang",5,4,1,1,393,240,1.8,1.8,
Rumah,"Pedurungan, Semarang",3,3,2,2,116,250,1.8,1.8,
Rumah,"Semarang Barat, Semarang",3,2,,1,144,250,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",4,2,2,2,152,250,1.8,1.8,
Rumah,"Semarang Timur, Semarang",4,3,1,1,160,250,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,1,1,176,250,1.8,1.8,
Rumah,"Semarang Tengah, Semarang",5,2,1,1,180,250,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,3,1,1,190,250,1.8,1.8,
Rumah,"Ngaliyan, Semarang",4,3,,1,190,250,1.8,1.8,
Rumah,"Semarang Barat, Semarang",4,4,1,1,190,250,1.8,1.8,
Rumah,"Gunung Pati, Semarang",4,3,,1,126,252,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,2,2,232,275,1.8,1.8,
Rumah,"Gunung Pati, Semarang",4,3,3,3,323,285,1.8,1.8,
Rumah,"Tembalang, Semarang",7,1,,1,109,300,1.8,1.8,
Rumah,"Pedurungan, Semarang",4,2,,1,192,300,1.8,1.8,
Rumah,"Pedurungan, Semarang",7,2,,1,192,300,1.8,1.8,
Rumah,"Semarang Selatan, Semarang",4,2,,1,211,300,1.8,1.8,
Rumah,"Pedurungan, Semarang",6,3,6,6,420,300,1.8,1.8,
Rumah,"Semarang Timur, Semarang",3,2,1,1,208,325,1.8,1.8,
Rumah,"Semarang Timur, Semarang",5,3,,1,208,325,1.8,1.8,
Rumah,"Semarang Barat, Semarang",5,4,4,4,288,325,1.8,1.8,
Rumah,"Semarang Timur, Semarang",6,3,3,3,312,360,1.8,1.8,
Rumah,"Semarang Timur, Semarang",4,3,1,1,200,400,1.8,1.8,
Rumah,"Pedurungan, Semarang",5,4,,1,290,400,1.8,1.8,
Rumah,"Semarang Barat, Semarang",6,2,1,1,300,400,1.8,1.8,
Rumah,"Tembalang, Semarang",3,3,2,2,184,100,1.81,1.81,
Rumah,"Pedurungan, Semarang",3,3,2,2,173,100,1.82,1.82,
Rumah,"Tembalang, Semarang",2,1,1,1,120,120,1.82,1.82,
Rumah,"Tembalang, Semarang",2,1,1,1,126,68,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,2,2,105,69,1.85,1.85,
Rumah,"Tembalang, Semarang",2,1,1,1,120,90,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,1,1,1,150,100,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,,1,150,100,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,,1,153,100,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",3,3,,1,165,100,1.85,1.85,
Rumah,"Gayamsari, Semarang",4,2,1,1,306,102,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,2,2,168,110,1.85,1.85,
Rumah,"Tembalang, Semarang",8,8,4,4,98,120,1.85,1.85,
Rumah,"Tembalang, Semarang",3,2,,1,162,125,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",5,2,1,1,158,135,1.85,1.85,
Rumah,"Tembalang, Semarang",3,3,2,2,172,138,1.85,1.85,
Rumah,"Tembalang, Semarang",3,3,1,1,172,138,1.85,1.85,
Rumah,"Semarang Barat, Semarang",4,4,3,3,163,141,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,,1,105,150,1.85,1.85,
Rumah,"Banyumanik, Semarang",3,2,1,1,180,150,1.85,1.85,
Rumah,"Banyumanik, Semarang",3,3,,1,234,150,1.85,1.85,
Rumah,"Semarang Barat, Semarang",4,3,,1,234,150,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,,1,236,150,1.85,1.85,
Rumah,"Semarang Barat, Semarang",3,2,5,5,236,150,1.85,1.85,
Rumah,"Semarang Utara, Semarang",4,2,3,3,260,150,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",4,4,1,1,164,164,1.85,1.85,
Rumah,"Banyumanik, Semarang",3,2,,1,180,180,1.85,1.85,
Rumah,"Gayamsari, Semarang",4,4,1,1,211,180,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",3,1,2,2,249,180,1.85,1.85,
Rumah,"Ngaliyan, Semarang",4,2,,1,188,183,1.85,1.85,
Rumah,"Tembalang, Semarang",8,8,1,1,98,190,1.85,1.85,
Rumah,"Banyumanik, Semarang",5,2,2,2,223,190,1.85,1.85,
Rumah,"Tembalang, Semarang",8,8,1,1,98,195,1.85,1.85,
Rumah,"Gayamsari, Semarang",3,1,1,1,124,200,1.85,1.85,
Rumah,"Ngaliyan, Semarang",3,2,1,1,138,200,1.85,1.85,
Rumah,"Semarang Barat, Semarang",6,7,1,1,160,200,1.85,1.85,
Rumah,"Semarang Timur, Semarang",5,1,2,2,170,200,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",5,2,2,2,170,200,1.85,1.85,
Rumah,"Semarang Timur, Semarang",5,3,2,2,174,200,1.85,1.85,
Rumah,"Banyumanik, Semarang",4,2,,1,211,200,1.85,1.85,
Rumah,"Tembalang, Semarang",2,2,1,1,222,200,1.85,1.85,
Rumah,"Tembalang, Semarang",4,2,2,2,248,200,1.85,1.85,
Rumah,"Pedurungan, Semarang",3,3,1,1,280,200,1.85,1.85,
Rumah,"Semarang Barat, Semarang",5,6,,1,151,213,1.85,1.85,
Rumah,"Semarang Timur, Semarang",5,2,,1,175,220,1.85,1.85,
Rumah,"Semarang Barat, Semarang",9,10,1,1,113,226,1.85,1.85,
Rumah,"Ngaliyan, Semarang",6,5,2,2,228,228,1.85,1.85,
Rumah,"Candisari, Semarang",5,2,,1,135,240,1.85,1.85,
Rumah,"Semarang Barat, Semarang",2,1,,1,300,240,1.85,1.85,
Rumah,"Semarang Barat, Semarang",7,2,,1,276,250,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",5,1,,1,170,300,1.85,1.85,
Rumah,"Semarang Tengah, Semarang",5,2,1,1,170,300,1.85,1.85,
Rumah,"Tembalang, Semarang",5,2,1,1,172,307,1.85,1.85,
Rumah,"Ngaliyan, Semarang",3,4,1,1,160,320,1.85,1.85,
Rumah,"Ngaliyan, Semarang",3,4,2,2,160,320,1.85,1.85,
Rumah,"Banyumanik, Semarang",5,4,1,1,187,335,1.85,1.85,
Rumah,"Mijen, Semarang",2,2,,1,150,75,1.87,1.87,
Rumah,"Semarang Selatan, Semarang",4,3,2,2,96,119,1.88,1.88,
Rumah,"Pedurungan, Semarang",3,1,,1,144,70,1.89,1.89,
Rumah,"Candisari, Semarang",3,2,2,2,120,82,1.89,1.89,
Rumah,"Ngaliyan, Semarang",3,3,,1,120,90,1.89,1.89,
Rumah,"Banyumanik, Semarang",3,3,2,2,180,120,1.89,1.89,
Rumah,"Pedurungan, Semarang",2,2,,1,282,60,1.9,1.9,
Rumah,"Mijen, Semarang",2,2,,1,120,70,1.9,1.9,
Rumah,"Semarang Barat, Semarang",2,2,1,1,138,89,1.9,1.9,
Rumah,"Tembalang, Semarang",3,1,,1,126,90,1.9,1.9,
Rumah,"Tembalang, Semarang",3,2,1,1,262,90,1.9,1.9,
Rumah,"Tembalang, Semarang",2,2,2,2,120,96,1.9,1.9,
Rumah,"Tembalang, Semarang",2,2,,1,120,96,1.9,1.9,
Rumah,"Mijen, Semarang",4,2,,1,120,96,1.9,1.9,
Rumah,"Banyumanik, Semarang",3,2,1,1,264,100,1.9,1.9,
Rumah,"Tembalang, Semarang",2,2,1,1,105,105,1.9,1.9,
Rumah,"Semarang Barat, Semarang",3,2,,1,164,105,1.9,1.9,
Rumah,"Tembalang, Semarang",3,2,,1,104,115,1.9,1.9,
Rumah,"Semarang Barat, Semarang",4,3,2,2,96,116,1.9,1.9,
Rumah,"Semarang Barat, Semarang",4,2,2,2,96,119,1.9,1.9,
Rumah,"Semarang Barat, Semarang",4,3,2,2,96,119,1.9,1.9,
